Mode,Percentage,Layer,Capacity,Radius,Dimension,Correlation,NormedCapacity,NormedRadius,NormedDimension,NormedCorrelation
FinalTrain_4,128,3,0.14036555057398314,1.2406563754937512,10.784967987770615,0.4281049257802058,1.012682202786211,0.9973731070783769,1.0157645302329243,0.9781305060202446
FinalTrain_4,128,4,0.1338466306394101,1.2384653689985379,11.322360464136285,0.4565352353460806,0.9656507611530245,0.9956117402737368,1.0663779596770593,1.0430878363553284
FinalTrain_4,128,5,0.12750544045469325,1.1951238697262039,11.816241760903887,0.44448342689120557,0.9199015697147684,0.9607691789904166,1.1128933599982125,1.0155519665427062
FinalTrain_4,128,6,0.12613021300883753,1.2043425953300493,12.211248611240048,0.4666207034904604,0.9099798449503492,0.9681801826981524,1.150096432666158,1.066131028492244
FinalTrain_4,128,7,0.11601887538767433,1.2083301649994058,12.996580795331127,0.43392403487119086,0.837030523600182,0.9713858203181862,1.2240616570372105,0.9914259571514809
FinalTrain_4,128,8,0.11215397276377367,1.2034698750656436,13.545665266658625,0.38995842626470195,0.8091467723042186,0.9674785962323801,1.2757762778602493,0.8909737072377953
FinalTrain_4,128,9,0.11198076935036154,1.205679086522914,13.637080157151788,0.3128942404479083,0.8078971778452717,0.9692545981446371,1.2843860394657889,0.7148981086409248
FinalTrain_4,128,10,0.10999382461246844,1.2102557591497412,13.800044346919275,0.3367854987386394,0.7935621535764537,0.9729338201178307,1.2997345545333963,0.7694846530932795
FinalTrain_4,128,11,0.1072789278974748,1.2265875010650396,14.031904590320158,0.3698859032511361,0.7739752422977656,0.9860630317994945,1.3215719314718208,0.8451121767810252
FinalTrain_4,128,12,0.10517742736287439,1.223237730669071,14.227307865862453,0.3456889634080126,0.7588137430421925,0.9833701258717781,1.3399756686560444,0.7898272137085679
FinalTrain_4,256,1,0.13843641885560434,1.2695666643927475,10.639681985205439,0.4450203926924619,1.0,1.0,1.0,1.0
FinalTrain_4,256,2,0.13826253570295385,1.2565219693768632,10.73040134476686,0.40787907253449945,0.9987439493589338,0.9897250807052943,1.0085265104434105,0.9165401838480928
FinalTrain_4,256,3,0.13653387523675753,1.2339372488750788,10.89658167352465,0.42689694850975674,0.9862569139351166,0.9719357663390519,1.0241454292220795,0.9592750254138811
FinalTrain_4,256,4,0.13343543604043687,1.2216309955507314,11.348301179973328,0.45157251100558005,0.9638752370473861,0.9622424956589858,1.0666015390077663,1.0147231866689894
FinalTrain_4,256,5,0.12817085795994101,1.1949635861903938,11.695958897866936,0.4353873123621692,0.9258463850732025,0.9412373683913342,1.0992771131816024,0.9783536204441988
FinalTrain_4,256,6,0.12675378867982767,1.1895590189079202,12.13641791965075,0.462478633616513,0.9156101387745215,0.9369803510687671,1.1406748751068438,1.0392302043023809
FinalTrain_4,256,7,0.11772567377931784,1.2115232606020632,12.917967886226556,0.442566260587911,0.8503952554718366,0.9542809326846595,1.2141310148356965,0.9944853491101768
FinalTrain_4,256,8,0.11320038433619836,1.2087376534861736,13.343856923879128,0.43238779581412057,0.8177066791526272,0.9520867925941728,1.254159376420636,0.9716134426966108
FinalTrain_4,256,9,0.11161457270237657,1.2080281240724093,13.621738935272173,0.34458925379243516,0.8062515169421984,0.9515279173230553,1.280276887430781,0.7743223893799599
FinalTrain_4,256,10,0.10376346620340235,1.2248608512101078,14.278775190250771,0.3189922741663325,0.7495387923291522,0.9647865571485975,1.3420302608767367,0.7168037227156396
FinalTrain_4,256,11,0.10564152751261545,1.220893586549837,14.288210505647333,0.3389684722500668,0.7631050296295551,0.9616616604641304,1.3429170651449172,0.7616919984256005
FinalTrain_4,256,12,0.10494923554514486,1.2123168439964154,14.237038239028461,0.3359722513720429,0.7581042359569545,0.954906014782835,1.3381074978392375,0.7549592263386942
FinalTrain_4,384,1,0.13467008406013933,1.2893875973115831,10.81266674723456,0.3820003946972735,1.0,1.0,1.0,1.0
FinalTrain_4,384,2,0.13421914038516014,1.257106842566895,10.905962147116755,0.3417643751253007,0.9966514933281113,0.9749642738832026,1.0086283432258796,0.8946702146633674
FinalTrain_4,384,3,0.1340780967101516,1.2464762718371905,11.066928445362299,0.3528721862156676,0.9956041658834686,0.9667196073827108,1.023515170130696,0.9237482241224141
FinalTrain_4,384,4,0.1324186283169755,1.2138042226116057,11.500993042772825,0.37122844827586204,0.9832816934891168,0.9413804081429267,1.0636592536909832,0.9718012165145852
FinalTrain_4,384,5,0.12739890204254323,1.2256355117919375,11.890544582126793,0.374525031951684,0.9460074442787975,0.9505563062243108,1.0996865861206635,0.9804310077964357
FinalTrain_4,384,6,0.12574034856755914,1.2080343193680672,12.180726283209651,0.41457766869653834,0.9336917656590126,0.9369054905498235,1.1265237862181394,1.0852807338722297
FinalTrain_4,384,7,0.11762063074384961,1.2032460572416797,12.797380785104963,0.39484603543295577,0.873398361371216,0.9331918964867418,1.1835545369395586,1.0336272970237692
FinalTrain_4,384,8,0.11296941437106953,1.1988457546764941,13.321551466954565,0.3798398382680934,0.8388605023861202,0.9297791891097201,1.232032002684414,0.9943440989612269
FinalTrain_4,384,9,0.1061640332936948,1.2188736702486813,14.039332006934506,0.3153755210421679,0.7883267767642096,0.9453120789978702,1.2984153063373747,0.8255895161891016
FinalTrain_4,384,10,0.10649828037233722,1.208021241207844,14.050285766039938,0.2881937483293237,0.7908087465422425,0.9368953476259654,1.299428355140366,0.7544331166403915
FinalTrain_4,384,11,0.10288573879269115,1.2082360240143777,14.448308168719716,0.3117806955443063,0.7639836234656666,0.9370619250050107,1.3362391079346827,0.8161789879599086
FinalTrain_4,384,12,0.10117656563373124,1.2634414693028144,14.502662173092714,0.4739439759589682,0.7512920656420549,0.9798771695471034,1.3412659903535735,1.24068975461284
FinalTrain_5,128,1,0.13665795556810126,1.26438571045695,10.738216569354984,0.4382019124544741,1.0,1.0,1.0,1.0
FinalTrain_5,128,2,0.1363572964487379,1.2544107263753508,10.887744636130288,0.4084560758319968,0.9977999149913118,0.9921108060624995,1.0139248510969718,0.9321184235462056
FinalTrain_5,128,3,0.13576980693374216,1.2433646565099725,10.971811025289982,0.42913627471556737,0.9935009372073,0.983374492630591,1.0217535616297437,0.9793117339718398
FinalTrain_5,128,4,0.1326855606736602,1.2241639755816158,11.3703611410404,0.45955645110765836,0.9709318430974077,0.9681887144542325,1.0588686741045479,1.0487321895369475
FinalTrain_5,128,5,0.12804115360634935,1.2049400472971024,11.878006958697481,0.44671554177943734,0.9369462105156559,0.9529845499927677,1.106143360210788,1.0194285535571408
FinalTrain_5,128,6,0.12432660440212029,1.2092990049546402,12.270543200937738,0.46792321101894546,0.9097648496590025,0.9564320404393043,1.1426984287088928,1.0678255793042875
FinalTrain_5,128,7,0.11560093743093505,1.2228498972457815,13.039227900143194,0.43527105026020785,0.8459144361582902,0.9671494126613014,1.2142824477348406,0.9933116170628974
FinalTrain_5,128,8,0.11107699675867304,1.20023131237403,13.528305772300728,0.39108215185194467,0.8128103211914336,0.9492604214423346,1.2598279877226706,0.8924702077665514
FinalTrain_5,128,9,0.10774768120498152,1.234004732048511,13.92454466177361,0.31380534637296176,0.7884479228235434,0.9759717480534802,1.2967278664794166,0.7161204400393022
FinalTrain_5,128,10,0.1047631545217389,1.2374476767852791,14.222315332175329,0.33858588085363206,0.7666085306649556,0.9786947658069186,1.3244578594888243,0.7726709337189591
FinalTrain_5,128,11,0.10949732260728805,1.2088974294062733,13.957111772427341,0.3721394236793304,0.8012509930512011,0.9561144351824229,1.2997606895225533,0.8492418976331896
FinalTrain_5,128,12,0.10466469772368167,1.219867875781904,14.231295894473295,0.3472211236655473,0.7658880691473811,0.9647909381552902,1.3252941773484952,0.7923770157019134
FinalTrain_5,256,1,0.13579003960790917,1.259129429033846,10.707673812393674,0.44613002194850976,1.0,1.0,1.0,1.0
FinalTrain_5,256,2,0.13536022468355935,1.2711728901452508,10.779057325237945,0.40824195517157846,0.9968347094853871,1.009564911147098,1.006666575214651,0.915073936043461
FinalTrain_5,256,3,0.13615069932495655,1.2411072068019624,10.929971326459047,0.4277899771952686,1.0026560101027202,0.9856867595845866,1.0207605795581924,0.9588908079462138
FinalTrain_5,256,4,0.13104708338306487,1.2186641993403555,11.429876102297067,0.4535709596260191,0.9650713981781028,0.9678625336201219,1.0674471694372567,1.0166788543954304
FinalTrain_5,256,5,0.12697498571593005,1.199678994490543,11.877505072987494,0.436666162853348,0.9350832070052236,0.9527844928627232,1.109251671379809,0.9787867692610608
FinalTrain_5,256,6,0.12304178434128739,1.205148657680425,12.330621004540701,0.46290446028802457,0.9061178912427443,0.9571284967941369,1.1515686058972525,1.0375998868362435
FinalTrain_5,256,7,0.1160262590628688,1.1961053444858185,12.995507187729372,0.44274053953446607,0.85445338551997,0.9499463017107089,1.21366296876616,0.9924024785437218
FinalTrain_5,256,8,0.11331746794419188,1.2076739158130143,13.318713714765318,0.4327620664595028,0.8345050069312421,0.9591340556146682,1.2438475385148058,0.9700357410814424
FinalTrain_5,256,9,0.10698842988284292,1.2226248173682341,14.032757346432852,0.3457216264346933,0.7878960061560459,0.9710080545940202,1.3105327629788774,0.7749346814292513
